,Log Rtn,RSI,MACD,%K,BHS
585,0.020397620094669135,75.5031190535524,0.27745467430960247,0.9157303370786521,1
586,0.006255970355732659,78.67685524153242,0.33499661973339556,0.9267015706806281,1
587,-0.002987103375212387,73.42721158966681,0.36748678643598964,0.8691099476439793,1
588,-0.0038147185224576105,66.87442327223576,0.377586070474365,0.7958115183246074,2
589,0.016515875618143216,77.13366675495013,0.42985660844774287,1.0,1
590,0.02676010786367849,85.63389233490642,0.5464804589004117,0.9486404833836853,0
591,0.006514681021193672,87.01274491211001,0.6515677439114782,0.9358600583090382,1
592,-0.00468628819107879,80.58699137898213,0.7121168390749943,0.8773006134969329,1
593,0.004426514192995031,82.03290818217613,0.7650015507948495,0.9212328767123299,1
594,0.013932113896868917,85.88588819345975,0.8407943984295514,0.9786585365853657,1
595,-0.0028223238747193116,81.76461687240585,0.8818196277908754,0.9281437125748517,1
596,-0.0012855124536725897,79.75734900717535,0.8999240709908705,0.9131736526946109,2
597,-0.034283090524069526,45.78110375145309,0.7993514943414013,0.5209580838323365,2
598,0.01532394583221081,55.471606409107515,0.7577137035836543,0.6699029126213601,1
599,0.003402699265337948,57.438911105724735,0.7268269592169503,0.7119741100323642,0
600,0.005991941856127543,60.959998593856476,0.7126925930126404,0.7864077669902921,1
601,-0.0012995453420855034,59.720691352619454,0.6895082024763539,0.7380073800738024,1
602,-0.0028649583341545846,56.789958851721366,0.6547112218285349,0.6680161943319864,2
603,0.003384979146705108,59.500170003671215,0.630357903978215,0.6368421052631589,1
604,-0.001821257170522619,57.26846599898545,0.5985100577538489,0.5606936416184974,1
605,0.0005206977467296092,57.79039275334438,0.5683328556378484,0.5722543352601178,1
606,-0.006004456102985796,49.730493837893306,0.5198654425197518,0.43930635838150256,1
607,0.002876194949175409,53.32293946522494,0.484742934321595,0.5028901734104041,1
608,0.01451554776269375,67.12389579825384,0.49637352836210624,0.8265895953757239,1
609,-0.0098268181517883,54.50584583167107,0.4695157484409975,0.6603773584905628,1
610,0.003372684478639377,57.6484660188068,0.45349309182541475,0.7763157894736824,1
611,0.005939333146979208,62.882614821547776,0.4541192942852845,0.876033057851241,1
612,-0.002319887623768201,59.55917243274223,0.4422552729158298,0.7419354838709655,1
613,-0.03974730339048961,29.43881122922666,0.3074643128922929,0.29435483870967855,2
614,-0.024189248429337926,21.90498695703681,0.12735784207166034,0.214285714285714,2
615,0.008219224353132106,28.974487737627612,0.008729036248411148,0.30357142857142744,1
616,-0.00987120710768151,25.747286394532722,-0.11303118525127331,0.19642857142857045,1
617,-0.0060807263095312815,23.872401972619315,-0.22468912306155175,0.1511627906976751,2
618,-0.013958908955083829,20.044702132607895,-0.3494958934478163,0.005813953488372993,2
619,0.028272393070751627,41.952669360744544,-0.361928595107166,0.3023255813953502,1
620,-0.009335597730431704,37.952970769510884,-0.39466728050857114,0.20348837209302378,1
621,0.0060506235199051465,42.07601300509699,-0.3982697573272347,0.2674418604651164,1
622,-0.0016465426332468718,41.21418620286944,-0.4013398487683304,0.24999999999999947,1
623,0.004384769973947896,44.69941867136252,-0.38640798481171146,0.2965116279069772,1
624,-0.0030124629107728634,42.69160985138515,-0.3790806499760535,0.2645348837209309,1
625,-0.01464316812508964,34.16096747557533,-0.41129905544696044,0.113772455089821,2
626,0.014643168125089671,46.4967631542869,-0.3895750249133769,0.28000000000000114,1
627,-0.014921525816518075,38.10376046486551,-0.41119209472423535,0.24342105263158142,1
628,0.00250243422678497,40.18027839467661,-0.4162631084538333,0.30263157894736836,1
629,-0.0036166404701883275,38.05260685379345,-0.4258627561513393,0.21710526315789785,1
630,0.003894302557214685,41.87708034557497,-0.41736261966190824,0.30921052631579277,1
631,-0.009484032036001495,35.700819939511035,-0.43306920651877334,0.08552631578947519,1
632,0.010316556019149277,45.74783378664163,-0.4109240058337633,0.3199999999999979,1
633,0.006084089563853,51.000634078546106,-0.37134102517361356,0.46666666666666856,0
634,0.003028219795165116,53.59288075920758,-0.3273219830589795,0.5400000000000015,0
635,0.0016478993017812922,55.08826290806856,-0.28431763971493496,0.5799999999999983,0
636,0.013627902379336233,65.71198285013438,-0.20749865117227984,0.8838709677419354,0
637,0.008625390402348491,70.8107739703053,-0.1194211114175232,0.9602272727272725,0
638,0.0034829238155799683,72.7128354092612,-0.0386831972345405,0.842592592592594,0
639,0.0034708351490016173,74.62103490484265,0.035384207863060624,0.9027777777777806,0
640,0.0063762171392758435,77.91143470888984,0.11215628641117803,0.9605263157894722,1
641,-0.0045122837012132044,70.44659704320605,0.1574659629213997,0.8504273504273526,1
642,-0.000532197990209175,69.54212303305681,0.1895750717209026,0.8418803418803428,2
643,0.011906477474405739,77.15643122412045,0.24846881711400925,0.9641434262948222,1
644,0.00446136417714168,79.40113216431274,0.3053403405175601,0.9055944055944045,0
645,0.004702203021436102,81.60899227186422,0.3607771142323912,0.9600000000000002,1
646,-0.019208589541682093,54.349322188253176,0.3418654456131591,0.6766917293233081,1
647,-0.006931512689762089,47.789215849394395,0.30241196797001635,0.5333333333333341,2
648,-0.005364819734118928,43.1648562291421,0.2521004174750274,0.42358078602620053,2
649,0.008836581800497944,52.00655082259503,0.23613438312737856,0.5373831775700927,1
650,0.04610791939246925,75.54819257947311,0.3621309729333291,0.7877813504823161,1
